nfe,vendedor_id,cliente_id,produto_id,valor_desconto,item_quantidade,valor_unitario,valor_total
SO98090,5.0,142,15,144.2399,14,1873.0,1728.7601
SO98310,5.0,142,15,217.54289999999997,38,3417.0,3199.4571
SO98385,5.0,484,15,30.747600000000002,8,726.0,695.2524
SO99064,5.0,246,15,43.352399999999996,4,546.0,502.6476
SO99092,5.0,246,15,422.52209999999985,45,5497.0,5074.4779
SO99099,5.0,299,15,287.542,42,4226.0,3938.458
SO99121,5.0,510,15,63.647999999999996,6,474.0,410.352
SO97012,5.0,53,15,430.30559999999997,57,5802.0,5371.6944
SO97015,5.0,693,15,219.8478,27,3667.0,3447.1522
SO43666,5.0,594,15,61.031600000000005,6,994.0,932.9684
SO43692,5.0,457,15,333.3965,50,4445.0,4111.6035
SO43876,5.0,457,15,114.23750000000001,16,1025.0,910.7625
SO44097,5.0,556,15,113.72350000000002,12,1705.0,1591.2765
SO44116,5.0,239,15,81.59550000000002,8,1077.0,995.4045
SO44282,5.0,121,15,188.45950000000002,15,2257.0,2068.5405
SO44750,5.0,495,15,283.4883,30,3471.0,3187.5117
SO44762,5.0,495,15,306.61119999999994,37,2576.0,2269.3888
SO44801,5.0,7,15,238.58430000000004,34,3997.0,3758.4157
SO45048,5.0,208,15,56.4722,4,746.0,689.5278
SO45062,5.0,561,15,184.63610000000003,24,2867.0,2682.3639
SO45280,5.0,317,15,141.7008,16,2244.0,2102.2992
SO45289,5.0,46,15,86.6736,11,1702.0,1615.3264
SO45341,5.0,368,15,107.6824,13,1576.0,1468.3176
SO45565,5.0,341,15,134.3092,19,2576.0,2441.6908
SO45803,5.0,610,15,114.1815,9,2335.0,2220.8185
SO46039,5.0,537,15,125.84880000000001,13,1289.0,1163.1512
SO46099,5.0,21,15,133.4024,13,2308.0,2174.5976
SO46338,5.0,21,15,193.4378,21,2293.0,2099.5622
SO46359,5.0,661,15,232.4736,21,2877.0,2644.5264
SO46610,5.0,80,15,208.80800000000002,29,2840.0,2631.192
SO46625,5.0,671,15,513.6080000000001,67,7670.0,7156.392
SO46675,5.0,283,15,150.42000000000002,24,2016.0,1865.58
SO46956,5.0,283,15,174.45279999999997,17,1738.0,1563.5472
SO47026,5.0,418,15,212.66960000000003,34,2818.0,2605.3304
SO47398,5.0,69,15,617.7751999999998,69,7048.0,6430.2248
SO47431,5.0,69,15,58.454100000000004,3,607.0,548.5459
SO47439,5.0,69,15,632.4291,60,7627.0,6994.5709
SO47667,5.0,69,15,46.028400000000005,7,1118.0,1071.9716
SO47696,5.0,69,15,234.33759999999998,39,3902.0,3667.6624
SO47706,5.0,23,15,239.463,45,2760.0,2520.537
SO47989,5.0,23,15,87.4125,13,2181.0,2093.5875
SO48024,5.0,23,15,22.4949,1,167.0,144.5051
SO48038,5.0,140,15,111.61919999999999,12,1698.0,1586.3808
SO48051,5.0,140,15,308.3547,32,3221.0,2912.6453
SO48066,5.0,140,15,243.07259999999997,30,2762.0,2518.9274
SO48089,5.0,403,15,410.4698,62,5068.0,4657.5302
SO48329,5.0,403,15,24.273,2,279.0,254.727
SO48345,5.0,138,15,81.3045,8,855.0,773.6955
SO48365,5.0,622,15,89.71289999999999,9,1191.0,1101.2871
SO49515,5.0,622,15,296.1411,30,3391.0,3094.8589
SO50290,5.0,158,15,219.0192,22,3394.0,3174.9808
SO50291,5.0,130,15,13.5632,4,242.0,228.4368
SO50726,5.0,277,15,632.6655000000001,51,5523.0,4890.3345
SO50758,5.0,277,15,119.07000000000001,13,1464.0,1344.93
SO51712,5.0,44,15,1012.5749999999999,67,7275.0,6262.425
SO51714,5.0,310,15,792.4104000000002,72,6912.0,6119.589599999999
SO51726,5.0,622,15,246.8856,34,4032.0,3785.1144
SO51736,5.0,671,15,113.393,8,1358.0,1244.607
SO51742,2.0,625,15,231.77029999999996,27,3067.0,2835.2297
SO51774,2.0,322,15,852.5594000000001,74,8438.0,7585.4406
SO51807,2.0,483,15,77.45920000000001,5,784.0,706.5408
SO51816,2.0,145,15,53.3984,10,1012.0,958.6016
SO51819,2.0,360,15,60.7946,9,1354.0,1293.2054
SO51830,2.0,547,15,481.3019999999999,64,7863.0,7381.698
SO53470,2.0,46,15,276.544,32,3262.0,2985.456
SO53491,2.0,46,15,22.4949,1,167.0,144.5051
SO53506,2.0,46,15,343.83170000000007,45,4859.0,4515.1683
SO53525,2.0,673,15,149.16699999999997,22,3469.0,3319.833
SO79501,2.0,8,15,457.3302,30,3663.0,3205.6698
SO86675,2.0,630,15,158.268,24,2016.0,1857.732
SO86956,2.0,678,15,146.9398,17,1738.0,1591.0602
SO85341,2.0,678,15,68.66159999999999,13,1576.0,1507.3384
SO85565,2.0,612,15,171.12199999999996,19,2576.0,2404.878
SO85803,2.0,273,15,127.2575,9,2335.0,2207.7425
SO86039,2.0,605,15,108.052,13,1289.0,1180.948
SO87398,2.0,610,15,593.8560000000002,69,7048.0,6454.144
SO87431,2.0,475,15,44.0682,3,607.0,562.9318
SO87439,2.0,455,15,507.2355999999999,60,7627.0,7119.7644
SO87667,2.0,455,15,54.7776,7,1118.0,1063.2224
SO84282,2.0,391,15,198.1646,15,2257.0,2058.8354
SO98038,2.0,93,15,106.44480000000001,12,1698.0,1591.5552
SO98051,2.0,93,15,257.5354,32,3221.0,2963.4646000000002
SO98066,2.0,93,15,213.15079999999995,30,2762.0,2548.8492
SO98089,2.0,93,15,442.71619999999996,62,5068.0,4625.2838
SO98329,2.0,449,15,38.6973,2,279.0,240.30270000000002
SO98345,2.0,545,15,37.4865,8,855.0,817.5135
SO98365,2.0,426,15,85.82400000000001,9,1191.0,1105.176
SO97026,2.0,683,15,229.7724,34,2818.0,2588.2276
SO43848,2.0,683,15,60.26200000000001,5,580.0,519.7379999999999
SO43888,2.0,310,15,179.43400000000003,14,2458.0,2278.566
SO43891,2.0,119,15,67.95400000000001,9,1220.0,1152.046
SO43914,2.0,559,15,24.082800000000002,5,658.0,633.9172
SO44083,2.0,559,15,44.4752,4,418.0,373.5248
SO44111,2.0,19,15,190.72809999999998,19,2567.0,2376.2719
SO44311,2.0,687,15,57.2596,9,964.0,906.7404
SO44312,2.0,461,15,33.6798,4,486.0,452.3202
SO44498,2.0,562,15,117.58499999999998,15,1809.0,1691.415
SO44759,2.0,636,15,35.2786,5,791.0,755.7214
SO44761,2.0,295,15,113.19000000000001,12,1715.0,1601.81
SO44788,2.0,661,15,120.0705,14,1915.0,1794.9295
SO45323,2.0,298,15,266.4549,25,3403.0,3136.5451
SO45517,2.0,593,15,73.13740000000001,6,878.0,804.8625999999999
SO45535,2.0,146,15,200.37599999999998,21,2120.0,1919.624
SO46043,2.0,107,15,161.92499999999998,23,2100.0,1938.075
SO46044,2.0,398,15,302.6374,41,4778.0,4475.3626
SO46047,2.0,6,15,61.444799999999994,13,1356.0,1294.5552
SO46067,2.0,641,15,225.03240000000005,32,2777.0,2551.9676
SO46068,2.0,163,15,128.14339999999999,18,2048.0,1919.8566
SO46083,2.0,163,15,110.66399999999999,10,1160.0,1049.336
SO46335,2.0,355,15,5.7888,1,144.0,138.2112
SO46355,2.0,355,15,232.51899999999995,31,3380.0,3147.481
SO46624,2.0,355,15,205.11900000000006,21,3210.0,3004.881
SO46942,2.0,424,15,195.68189999999998,17,2257.0,2061.3181
SO47040,2.0,538,15,208.1343,25,2907.0,2698.8657
SO47050,2.0,19,15,61.0643,12,991.0,929.9357
SO47389,2.0,526,15,64.19460000000001,4,582.0,517.8054
SO47984,2.0,526,15,70.47040000000001,11,1544.0,1473.5296
SO48289,2.0,462,15,6.936299999999999,3,367.0,360.0637
SO48356,2.0,484,15,278.8464,23,3088.0,2809.1536
SO48369,2.0,484,15,97.734,10,1365.0,1267.266
SO49084,2.0,324,15,172.84100000000004,12,1385.0,1212.1589999999999
SO49160,2.0,449,15,371.1652,39,5234.0,4862.8348
SO49450,2.0,326,15,364.74240000000003,19,2212.0,1847.2576
SO49472,2.0,429,15,201.93389999999997,16,2019.0,1817.0661
SO49485,2.0,583,15,521.0784000000001,49,4831.0,4309.9216
SO49535,2.0,583,15,0.0,1,144.0,144.0
SO50214,2.0,509,15,468.03020000000004,42,4288.0,3819.9698
SO50274,2.0,81,15,82.09500000000001,6,842.0,759.905
SO50662,2.0,697,15,285.25399999999996,30,3410.0,3124.746
SO50705,2.0,33,15,107.8074,10,1036.0,928.1926
SO50706,2.0,33,15,180.71999999999997,14,1858.0,1677.28
SO50708,2.0,360,15,134.19599999999997,9,910.0,775.8040000000001
SO51097,2.0,360,15,11.592,1,144.0,132.408
SO51105,2.0,630,15,309.1164,37,3867.0,3557.8836
SO51132,2.0,630,15,560.3656000000001,38,5047.0,4486.6344
SO51755,2.0,630,15,214.33069999999998,20,2873.0,2658.6693
SO51792,2.0,687,15,0.0,1,144.0,144.0
SO51853,2.0,687,15,514.9722999999999,50,4411.0,3896.0277
SO51867,2.0,363,15,35.7154,4,526.0,490.2846
SO51873,2.0,338,15,17.3794,2,226.0,208.6206
SO53494,2.0,338,15,0.0,1,144.0,144.0
SO79160,2.0,407,15,496.78159999999997,39,5234.0,4737.2184
SO79450,2.0,244,15,433.57120000000003,19,2212.0,1778.4288
SO79472,2.0,643,15,285.8742,16,2019.0,1733.1258
SO79485,2.0,424,15,525.9032000000001,49,4831.0,4305.0968
SO86942,2.0,424,15,125.0378,17,2257.0,2131.9622
SO85323,2.0,516,15,189.88739999999999,25,3403.0,3213.1126
SO85331,2.0,382,15,168.4865,15,2093.0,1924.5135
SO85517,2.0,461,15,45.1292,6,878.0,832.8708
SO86043,2.0,237,15,162.435,23,2100.0,1937.565
SO86044,2.0,409,15,306.6119999999999,41,4778.0,4471.388
SO86047,2.0,217,15,97.89000000000001,13,1356.0,1258.11
SO87389,2.0,217,15,11.581800000000001,4,582.0,570.4182
SO84311,2.0,110,15,61.047200000000004,9,964.0,902.9528
SO84312,2.0,653,15,42.768,4,486.0,443.23199999999997
SO84313,2.0,653,15,271.26,26,2714.0,2442.74
SO98289,2.0,663,15,50.829499999999996,3,367.0,316.1705
SO98356,12.0,633,15,362.22240000000005,23,3088.0,2725.7776
SO98369,12.0,325,15,74.3925,10,1365.0,1290.6075
SO99084,12.0,491,15,255.57750000000001,12,1385.0,1129.4225
SO97040,12.0,325,15,280.2918,25,2907.0,2626.7082
SO43678,12.0,97,15,258.0516,25,2884.0,2625.9484
SO43889,12.0,372,15,21.3382,2,283.0,261.66179999999997
SO44081,12.0,524,15,149.22359999999998,20,1914.0,1764.7764
SO44292,12.0,524,15,42.6496,4,476.0,433.3504
SO44308,12.0,295,15,89.2248,9,1128.0,1038.7752
SO44774,12.0,110,15,56.2832,11,1063.0,1006.7168
SO44798,12.0,243,15,111.69060000000002,15,1684.0,1572.3094
SO45052,12.0,243,15,93.535,5,650.0,556.465
SO45297,12.0,80,15,79.04280000000001,11,1024.0,944.9572
SO45546,12.0,182,15,78.5088,9,628.0,549.4912
SO46103,12.0,398,15,146.1581,18,2357.0,2210.8419
SO46351,12.0,11,15,52.4834,7,1322.0,1269.5166
SO46380,12.0,317,15,242.064,25,3212.0,2969.936
SO46965,12.0,295,15,180.31220000000002,26,2627.0,2446.6878
SO47701,12.0,295,15,75.2,12,1450.0,1374.8
SO49086,12.0,295,15,202.566,29,3372.0,3169.434
SO49088,12.0,265,15,55.257,8,828.0,772.743
SO50189,12.0,89,15,342.6568,27,3703.0,3360.3432000000003
SO50293,12.0,464,15,428.81519999999995,28,4434.0,4005.1848
SO50678,12.0,443,15,170.1933,22,2013.0,1842.8067
SO51118,12.0,443,15,7.2,1,144.0,136.8
SO79086,12.0,155,15,196.45080000000004,29,3372.0,3175.5492
SO79088,12.0,155,15,39.5112,8,828.0,788.4888
SO86965,12.0,224,15,213.85149999999996,26,2627.0,2413.1485000000002
SO85546,12.0,224,15,47.5136,9,628.0,580.4864
SO84292,12.0,79,15,14.3752,4,476.0,461.6248
SO84308,12.0,396,15,71.1768,9,1128.0,1056.8232
SO99086,12.0,333,15,243.84359999999998,29,3372.0,3128.1564
SO99088,12.0,292,15,23.6676,8,828.0,804.3324
SO43662,12.0,35,15,249.72449999999998,22,3435.0,3185.2755
SO43860,12.0,243,15,123.4384,12,1432.0,1308.5616
SO43863,12.0,570,15,34.143,6,449.0,414.85699999999997
SO44128,12.0,570,15,80.04840000000002,11,1627.0,1546.9515999999999
SO44492,12.0,570,15,218.466,19,3180.0,2961.534
SO44566,12.0,570,15,152.18280000000001,15,1782.0,1629.8172
SO44782,12.0,84,15,196.67800000000008,21,3391.0,3194.322
SO45270,12.0,464,15,154.2688,26,2504.0,2349.7312
SO45273,12.0,244,15,98.9904,7,1006.0,907.0096
SO45276,12.0,630,15,27.7992,7,294.0,266.2008
SO45277,12.0,455,15,198.656,22,2260.0,2061.344
SO45294,12.0,63,15,95.844,8,1141.0,1045.156
SO45534,12.0,239,15,111.5433,13,1731.0,1619.4567
SO45802,12.0,501,15,226.5176,20,2449.0,2222.4824
SO45813,12.0,433,15,266.2631999999999,33,2772.0,2505.7368
SO46034,12.0,433,15,295.61609999999996,29,3853.0,3557.3839
SO46046,12.0,488,15,0.0,1,144.0,144.0
SO46613,12.0,488,15,40.68,3,400.0,359.32
SO46999,12.0,340,15,17.4307,2,259.0,241.5693
SO47000,12.0,340,15,66.5895,14,1245.0,1178.4105
SO48009,12.0,611,15,38.3579,10,1331.0,1292.6421
SO48020,12.0,535,15,79.99860000000001,12,1126.0,1046.0014
SO48361,12.0,535,15,88.2627,10,1081.0,992.7373
SO48381,12.0,57,15,133.5282,11,1176.0,1042.4718
SO48763,12.0,57,15,180.858,25,1980.0,1799.142
SO49096,12.0,57,15,37.392,4,570.0,532.608
SO49114,12.0,185,15,221.11600000000004,13,1855.0,1633.884
SO49151,12.0,499,15,412.347,28,3483.0,3070.6530000000002
SO49884,12.0,499,15,516.3504,50,5904.0,5387.6496
SO50296,12.0,655,15,68.6494,4,662.0,593.3506
SO50684,12.0,655,15,76.1909,10,731.0,654.8091
SO50740,12.0,620,15,74.0484,6,804.0,729.9516
SO51706,12.0,55,15,174.6392,14,1526.0,1351.3608
SO51740,12.0,469,15,351.3815,27,2785.0,2433.6185
SO51758,12.0,276,15,46.083999999999996,4,562.0,515.916
SO51770,12.0,476,15,171.054,19,1760.0,1588.946
SO51784,12.0,88,15,72.8008,8,658.0,585.1992
SO79095,12.0,88,15,155.9376,24,2052.0,1896.0624
SO79096,12.0,39,15,78.83099999999999,4,570.0,491.169
SO79114,12.0,39,15,225.01149999999998,13,1855.0,1629.9885
SO79151,12.0,464,15,361.65479999999997,28,3483.0,3121.3452
SO85534,12.0,464,15,89.7237,13,1731.0,1641.2763
SO85802,12.0,322,15,135.5257,20,2449.0,2313.4743
SO85813,12.0,654,15,229.98659999999995,33,2772.0,2542.0134
SO86034,12.0,575,15,197.50769999999994,29,3853.0,3655.4923
SO86046,12.0,283,15,18.1872,1,144.0,125.8128
SO84121,12.0,283,15,60.7689,6,951.0,890.2311
SO84128,12.0,93,15,92.2509,11,1627.0,1534.7491
SO84492,12.0,174,15,203.83799999999997,19,3180.0,2976.1620000000003
SO98313,12.0,93,15,211.3305,13,1433.0,1221.6695
SO98361,12.0,93,15,80.9998,10,1081.0,1000.0002
SO98381,12.0,571,15,160.9764,11,1176.0,1015.0236
SO99095,12.0,629,15,99.9804,24,2052.0,1952.0196
SO99096,12.0,629,15,67.944,4,570.0,502.056
SO99114,12.0,629,15,176.596,13,1855.0,1678.404
SO97352,12.0,64,15,365.01140000000004,43,5374.0,5008.9886
SO117682,12.0,64,15,43.2271,2,259.0,215.7729
SO44287,12.0,4,15,49.529199999999996,5,722.0,672.4708
SO44494,12.0,306,15,260.6058,28,3217.0,2956.3942
SO44767,12.0,306,15,110.0505,11,1645.0,1534.9495
SO44777,12.0,170,15,181.1684,20,2492.0,2310.8316
SO44787,12.0,170,15,115.95649999999999,23,3185.0,3069.0435
SO45077,12.0,170,15,71.691,8,1039.0,967.309
SO45542,12.0,641,15,233.68460000000002,23,2446.0,2212.3154
SO45793,12.0,641,15,238.09499999999997,32,4210.0,3971.905
SO46646,12.0,105,15,95.6325,11,1555.0,1459.3675
SO47036,12.0,448,15,20.1978,2,294.0,273.80219999999997
SO47679,12.0,559,15,53.480000000000004,5,560.0,506.52
SO48032,12.0,559,15,60.873599999999996,6,816.0,755.1264
SO48773,12.0,542,15,30.4951,5,653.0,622.5049
SO49495,12.0,225,15,200.337,18,3106.0,2905.663
SO49871,12.0,207,15,39.816,7,1106.0,1066.184
SO50255,11.0,338,15,10.5984,1,144.0,133.4016
SO50276,11.0,239,15,74.76839999999999,12,1299.0,1224.2316
SO50694,11.0,441,15,746.0004000000001,57,7934.0,7187.9996
SO51144,11.0,54,15,356.58349999999996,25,2927.0,2570.4165000000003
SO51729,11.0,252,15,338.75750000000005,32,4025.0,3686.2425
SO51847,11.0,162,15,157.6008,15,1758.0,1600.3992
SO53499,11.0,162,15,995.1668999999999,72,7149.0,6153.8331
SO79495,11.0,496,15,167.1028,18,3106.0,2938.8972
SO86995,11.0,496,15,116.453,11,2306.0,2189.547
SO85542,11.0,387,15,362.47200000000004,23,2446.0,2083.528
SO85793,11.0,365,15,227.994,32,4210.0,3982.006
SO84286,11.0,473,15,32.912,6,968.0,935.088
SO84287,11.0,668,15,58.193200000000004,5,722.0,663.8068
SO84494,11.0,599,15,279.461,28,3217.0,2937.5389999999998
SO98032,11.0,599,15,80.53920000000001,6,816.0,735.4608
SO43911,11.0,511,15,112.58260000000003,15,2279.0,2166.4174
SO44085,11.0,609,15,186.3745,23,3295.0,3108.6255
SO44112,11.0,678,15,30.687,7,815.0,784.313
SO44481,11.0,678,15,24.8192,7,896.0,871.1808
SO44511,11.0,544,15,27.966800000000003,5,556.0,528.0332
SO44523,11.0,356,15,196.394,19,2110.0,1913.606
SO44780,11.0,138,15,156.55290000000002,21,2517.0,2360.4471
SO45049,11.0,639,15,63.7806,5,663.0,599.2194
SO45313,11.0,639,15,257.5287,24,3243.0,2985.4713
SO45552,11.0,639,15,152.6094,25,2274.0,2121.3906
SO46052,11.0,639,15,83.3976,11,1404.0,1320.6024
SO46090,11.0,639,15,285.17580000000004,30,2882.0,2596.8242
SO46324,11.0,615,15,62.766600000000004,9,864.0,801.2334
SO46337,11.0,537,15,8.323,2,290.0,281.677
SO46611,11.0,537,15,428.649,46,5205.0,4776.351
SO46979,11.0,31,15,147.6738,19,2379.0,2231.3262
SO47023,11.0,286,15,0.0,1,144.0,144.0
SO47054,11.0,286,15,327.70430000000005,44,5021.0,4693.2957
SO47658,11.0,288,15,321.9518,43,4393.0,4071.0482
SO48324,11.0,288,15,61.287,5,315.0,253.713
SO48374,11.0,288,15,93.03479999999999,9,1202.0,1108.9652
SO48757,11.0,588,15,347.4208,22,2726.0,2378.5792
SO49146,11.0,398,15,62.424,16,1080.0,1017.576
SO49839,11.0,672,15,198.6745,14,1867.0,1668.3255
SO49887,11.0,672,15,223.81379999999996,15,737.0,513.1862000000001
SO50195,11.0,269,15,463.197,34,3360.0,2896.803
SO50697,11.0,40,15,74.822,7,1045.0,970.178
SO51172,11.0,23,15,56.64959999999999,5,562.0,505.35040000000004
SO53477,11.0,448,15,482.36280000000005,34,4514.0,4031.6372
SO53503,11.0,97,15,137.43540000000002,6,837.0,699.5645999999999
SO79146,11.0,403,15,75.88799999999999,16,1080.0,1004.112
SO86979,11.0,235,15,112.87709999999998,19,2379.0,2266.1229
SO85313,11.0,235,15,246.67109999999997,24,3243.0,2996.3289
SO85552,11.0,85,15,217.2744,25,2274.0,2056.7255999999998
SO86052,11.0,248,15,74.83319999999999,11,1404.0,1329.1668
SO87658,11.0,577,15,295.72249999999997,43,4393.0,4097.2775
SO84481,11.0,380,15,69.08160000000001,7,896.0,826.9184
SO84511,11.0,499,15,50.9852,5,556.0,505.0148
SO84523,11.0,683,15,171.308,19,2110.0,1938.692
SO98324,11.0,646,15,37.293000000000006,5,315.0,277.707
SO98374,11.0,530,15,103.13159999999999,9,1202.0,1098.8684
SO99111,11.0,530,15,28.47,6,949.0,920.53
SO97023,11.0,318,15,10.5984,1,144.0,133.4016
SO97054,11.0,345,15,466.543,44,5021.0,4554.457
SO43667,11.0,504,15,83.3476,4,476.0,392.6524
SO43677,11.0,218,15,140.7137,16,2173.0,2032.2863
SO43689,11.0,155,15,188.0376,23,3184.0,2995.9624
SO44076,11.0,90,15,14.6454,2,634.0,619.3546
SO44802,11.0,189,15,76.8813,8,871.0,794.1187
SO45060,11.0,189,15,171.39600000000002,27,2574.0,2402.604
SO45266,11.0,389,15,76.0121,9,887.0,810.9879
SO46102,11.0,389,15,61.82979999999999,7,1007.0,945.1702
SO47356,11.0,452,15,21.4,2,250.0,228.6
SO48022,11.0,452,15,80.0466,4,534.0,453.9534
SO48768,11.0,654,15,274.5589,21,1567.0,1292.4411
SO49054,11.0,643,15,84.164,4,530.0,445.836
SO49164,11.0,301,15,32.7712,5,608.0,575.2288
SO49165,11.0,608,15,32.129000000000005,5,722.0,689.871
SO49491,11.0,468,15,9.0864,1,144.0,134.9136
SO49524,11.0,504,15,171.44240000000002,5,892.0,720.5576
SO50292,11.0,504,15,363.7557,32,3201.0,2837.2443
SO50319,11.0,366,15,45.477000000000004,2,326.0,280.523
SO50702,11.0,366,15,267.48479999999995,33,2826.0,2558.5152
SO79164,11.0,631,15,65.7248,5,608.0,542.2752
SO79165,11.0,553,15,43.969800000000006,5,722.0,678.0302
SO79491,11.0,252,15,0.0,1,144.0,144.0
SO99127,11.0,371,15,43.848,4,560.0,516.152
SO97356,11.0,536,15,21.4,2,250.0,228.6
SO45306,11.0,158,15,65.274,7,946.0,880.726
SO45551,11.0,609,15,21.9816,4,426.0,404.0184
SO46934,11.0,609,15,0.0,1,144.0,144.0
SO50230,11.0,281,15,329.592,13,1710.0,1380.408
SO50250,11.0,127,15,39.809,11,910.0,870.191
SO51709,11.0,587,15,23.200000000000003,2,250.0,226.8
SO98398,11.0,145,15,33.2748,3,468.0,434.7252
SO45563,11.0,145,15,12.2375,3,445.0,432.7625
SO49087,11.0,145,15,0.0,1,144.0,144.0
SO84519,11.0,145,15,0.0,1,144.0,144.0
SO44786,11.0,145,15,23.38,2,280.0,256.62
SO49492,11.0,512,15,97.8848,16,2203.0,2105.1152
SO49527,11.0,104,15,47.955200000000005,19,1582.0,1534.0448
SO51872,11.0,104,15,15.8976,1,144.0,128.1024
SO53528,11.0,585,15,148.733,10,1196.0,1047.267
SO79087,11.0,585,15,15.8976,1,144.0,128.1024
SO87668,11.0,585,15,175.25,27,3055.0,2879.75
SO43672,11.0,585,15,26.1426,3,374.0,347.8574
SO47372,11.0,671,15,93.22040000000001,18,2366.0,2272.7796
SO49080,11.0,106,15,15.876,3,540.0,524.124
SO49497,11.0,75,15,70.9398,6,906.0,835.0602
SO99087,11.0,446,15,5.2992,1,144.0,138.7008
SO53515,11.0,93,15,5.2992,1,144.0,138.7008
SO85551,9.0,557,15,16.6992,4,426.0,409.3008
SO85563,9.0,259,15,13.884,3,445.0,431.116
SO97372,9.0,475,15,185.9676,18,2366.0,2180.0324
SO44745,9.0,306,15,156.04299999999995,19,2029.0,1872.957
SO47390,9.0,97,15,10.5984,1,144.0,133.4016
SO47666,9.0,97,15,361.53139999999996,35,4814.0,4452.4686
SO47966,9.0,103,15,135.5151,12,1223.0,1087.4849
SO48748,9.0,368,15,133.0593,4,671.0,537.9407
SO50257,9.0,146,15,10.5984,1,144.0,133.4016
SO50743,9.0,533,15,135.6405,26,2467.0,2331.3595
SO51860,9.0,533,15,397.3356,40,5359.0,4961.6644
SO87390,9.0,388,15,10.5984,1,144.0,133.4016
SO87421,9.0,478,15,102.24199999999999,8,1090.0,987.758
SO44760,9.0,478,15,45.349199999999996,4,612.0,566.6508
SO47669,9.0,163,15,74.5668,10,926.0,851.4331999999999
SO48030,9.0,646,15,104.0592,7,912.0,807.9408
SO49154,9.0,361,15,18.936999999999998,2,290.0,271.063
SO50192,9.0,588,15,213.78420000000003,18,1336.0,1122.2158
SO79492,9.0,588,15,113.17930000000001,16,2203.0,2089.8207
SO46343,9.0,588,15,259.707,34,2736.0,2476.293
SO85306,9.0,699,15,138.9674,7,946.0,807.0326
SO48398,9.0,309,15,44.8812,3,468.0,423.1188
SO49829,9.0,309,15,5.7362,6,517.0,511.2638
SO50239,9.0,309,15,132.8726,9,587.0,454.12739999999997
SO79497,9.0,278,15,160.36199999999997,6,906.0,745.638
SO86934,9.0,684,15,0.0,1,144.0,144.0
SO87666,9.0,336,15,314.83560000000006,35,4814.0,4499.1644
SO44519,9.0,336,15,15.8976,1,144.0,128.1024
SO45307,9.0,17,15,100.5615,7,955.0,854.4385
SO47421,9.0,35,15,84.475,8,1090.0,1005.525
SO47960,9.0,54,15,61.143,8,1145.0,1083.857
SO50209,9.0,124,15,624.8416000000002,63,6148.0,5523.1584
SO50751,9.0,124,15,215.5296,7,1056.0,840.4704
SO51724,9.0,621,15,410.2788,16,2542.0,2131.7212
SO51861,9.0,621,15,347.44199999999995,40,3348.0,3000.558
SO79154,9.0,205,15,25.027,2,290.0,264.973
SO47399,9.0,608,15,196.4172,23,2143.0,1946.5828
SO48767,9.0,219,15,177.42839999999998,21,1629.0,1451.5716
SO85328,9.0,66,15,72.87620000000001,16,1124.0,1051.1238
SO44106,9.0,66,15,0.0,1,106.0,106.0
SO48742,9.0,574,15,0.0,1,106.0,106.0
SO79130,9.0,404,15,47.833800000000004,3,294.0,246.1662
SO87399,9.0,404,15,183.71360000000004,23,2143.0,1959.2864
SO98083,9.0,271,15,101.03399999999999,12,1721.0,1619.966
SO98088,9.0,121,15,34.4148,4,482.0,447.5852
SO45328,9.0,121,15,96.1714,16,1124.0,1027.8286
SO53469,9.0,260,15,250.0756,17,2107.0,1856.9243999999999
SO79482,9.0,401,15,155.078,7,592.0,436.922
SO85811,9.0,401,15,61.34909999999999,7,743.0,681.6509
SO45076,9.0,662,15,62.497600000000006,6,433.0,370.50239999999997
SO46362,9.0,662,15,206.82999999999998,20,1850.0,1643.17
SO46661,9.0,623,15,14.584399999999999,2,202.0,187.4156
SO53545,9.0,623,15,250.9875,34,3465.0,3214.0125
SO86661,9.0,623,15,30.784799999999997,2,202.0,171.2152
SO43843,9.0,676,15,80.39040000000001,10,1272.0,1191.6096
SO44512,9.0,676,15,31.999200000000002,2,268.0,236.0008
SO44775,9.0,458,15,49.544700000000006,6,567.0,517.4553
SO99077,9.0,513,15,21.8996,1,106.0,84.10040000000001
SO44296,9.0,186,15,239.45090000000002,32,3469.0,3229.5491
SO49047,9.0,186,15,25.0488,2,252.0,226.9512
SO53516,9.0,151,15,80.7801,2,293.0,212.2199
SO43679,9.0,532,15,31.977000000000004,3,374.0,342.023
SO44087,9.0,532,15,27.2736,2,288.0,260.7264
SO45519,9.0,532,15,27.6385,4,181.0,153.3615
SO45525,9.0,532,15,76.3014,8,627.0,550.6985999999999
SO47067,9.0,483,15,337.414,34,4790.0,4452.586
SO49077,9.0,92,15,14.5962,1,106.0,91.4038
SO85519,9.0,92,15,31.8422,4,181.0,149.1578
SO85525,9.0,92,15,31.2354,8,627.0,595.7646
SO48088,9.0,8,15,60.5874,4,482.0,421.4126
SO50233,9.0,593,15,27.2808,4,648.0,620.7192
SO50234,9.0,337,15,84.7411,4,619.0,534.2589
SO51702,9.0,575,15,43.5686,3,358.0,314.4314
SO53529,9.0,575,15,21.8996,1,106.0,84.10040000000001
SO45539,9.0,490,15,102.9384,12,924.0,821.0616
SO49130,9.0,412,15,42.6888,3,294.0,251.31119999999999
SO50752,9.0,412,15,14.5962,1,106.0,91.4038
SO53496,9.0,691,15,87.41040000000001,11,1656.0,1568.5896
SO79077,9.0,198,15,0.0,1,106.0,106.0
